OID_,sample_id,submission_id,bioinformatics_id,popmap_initial,popmap_adjusted,region,year,location,number,tag,adult_yoy,species,subregion,project,latitude,longitude,H1_coast_noncoast,H2_Aufeis_above_below_coast,H3_WShd_up_down_lower,CG_Family,Lngth_cm_x,Wt_g_x,Sex_x,Date_Caught,Otoliths_x,min_dist,max_dist,min_date,max_date,days_tracked,Freq,migrant_long_short,H3_JulyAug_Temp_Ave,H3_JulyAug_Temp_Med,H3_JulyAug_Temp_Min,H3_JulyAug_Temp_Max,H3_JulyAug_Temp_Var,H3_JulyAug_Temp_se,H3_JulyAug_Temp_n,Comments,RASTERVALU
371,2015-IM3-070,P4G8,Golden4G08,IM3,IM3.a,Colville,2015,IM3,70.000000000000000,177352054,adult,AG,Itk,SNP_Selection,68.623729999999995,-149.777800000000013,noncoast,below,down,,35.2,285,,8/20/2015,,16.2,16.2,8/20/2015,8/20/2015,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,621.9934692
372,2015-IM3-080,P4G9,Golden4G09,IM3,IM3.a,Colville,2015,IM3,80.000000000000000,177352063,adult,AG,Itk,SNP_Selection,68.623729999999995,-149.777800000000013,noncoast,below,down,,33.1,288.8,,8/20/2015,,16.2,16.2,8/20/2015,8/20/2015,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,621.9934692
373,2017-TC-018,P4H1,Golden4H01,TC,LSagTC,Sagavanirktok,2017,TC,18.000000000000000,,yoy,AG,TC,LandscapeGenomics,69.951899999999995,-148.608730000000008,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,,61.8187675
374,2011-GCL-62,P4H10,Golden4H10,GCL,Kup.a,Kuparuk,2011,GCL,62.000000000000000,174477151,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,,,,7/12/2011,0,0,0,7/12/2011,8/18/2011,37,3,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,Only caught at GCL in fall of 2011,887.5990601
375,2010-ISO-GCL-F1-15,P4H11,Golden4H11,GCL,Kup.a,Kuparuk,2010,GCL,15.000000000000000,174477324,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,35.3,348,,8/24/2010,,0,21.7,8/24/2010,8/17/2019,3280,12,long,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,GCL - Long Distance Migrant (> 15 km),887.5990601
376,2012-KUS-6,P4H12,Golden4H12,KUS,Kup.a,Kuparuk,2012,KUS,6.000000000000000,,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,14.4,20.2,,5/14/2012,1,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
377,2015-IMO-034,P4H2,Golden4H02,IMO,IMup.a,Colville,2015,IMO,34.000000000000000,181623804,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,31.6,222.8,,6/8/2015,,0,0,6/8/2015,6/8/2015,0,1,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
378,2016-IMO-046,P4H3,Golden4H03,IMO,IMup.a,Colville,2016,IMO,46.000000000000000,181623811,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,30.5,247.1,,5/29/2016,,0,0,6/7/2015,5/29/2016,357,2,short,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
379,2016-LIMS-206,P4H4,Golden4H04,LIMS,IMlow.a,Colville,2016,LIMS,206.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,34.2,311.8,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
380,2016-LIMS-229,P4H5,Golden4H05,LIMS,IMlow.a,Colville,2016,LIMS,229.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,32.9,287.7,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
381,2016-LIMS-240,P4H6,Golden4H06,LIMS,IMlow.a,Colville,2016,LIMS,240.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,32,273,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
382,2012-LL3-IT-28,P4H7,Golden4H07,LL3,LL3.a,Colville,2012,LL3,28.000000000000000,,adult,AG,Itk,SNP_Selection,68.623431999999994,-149.792559000000011,noncoast,below,down,,,,,,,,,,,,,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,625.1610107
383,2015-IM3-071,P4H8,Golden4H08,IM3,IM3.a,Colville,2015,IM3,71.000000000000000,177352055,adult,AG,Itk,SNP_Selection,68.623729999999995,-149.777800000000013,noncoast,below,down,,33.5,308.4,,8/20/2015,,16.2,16.2,8/20/2015,8/20/2015,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,621.9934692
384,2011-GCL-1,P4H9,Golden4H09,GCL,Kup.a,Kuparuk,2011,GCL,1.000000000000000,,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,,,,7/11/2011,1,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,GCL - not tagged used for otoliths,887.5990601
385,2012-KUS-8,P5A1,Golden5A01,KUS,Kup.a,Kuparuk,2012,KUS,8.000000000000000,,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,21.5,76.2,,5/14/2012,1,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
386,2016-OKS3-021,P5A10,Golden5A10,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,21.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,5/31/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
387,2016-OKS3-051,P5A11,Golden5A11,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,51.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,6/1/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
388,2012-LSag-07,P5A12,Golden5A12,LSag,OksSag.a,Sagavanirktok,2012,LSag,7.000000000000000,,adult,AG,Sag,SNP_Selection,68.866113999999996,-148.838931000000002,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,"Not in 2012 data notebook - G.Hill fish; Also, might consider calling these ""down"" for H3 instead of ""lower"" due to proximity to Oks3",409.0000000
389,2012-KUS-17,P5A2,Golden5A02,KUS,Kup.a,Kuparuk,2012,KUS,17.000000000000000,,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,45.1,748,,5/14/2012,1,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,"Tag number = 0A00101149, fish killed for otoliths",818.7359619
390,2010-LTER-KR10,P5A3,Golden5A03,LTER,Kup.a,Kuparuk,2010,LTER,10.000000000000000,166251082,adult,AG,Kup,SNP_Selection,68.644797999999994,-149.403977999999995,noncoast,above,down,,32.9,277,,6/25/2010,1,0,18.4,6/25/2010,5/29/2012,704,6,long,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,LTER Reach,740.3602295
391,2012-LKup-004,P5A4,Golden5A04,LKup,Lkup.a,Kuparuk,2012,LKup,4.000000000000000,,adult,AG,Kup,SNP_Selection,68.995949999999993,-149.752829999999989,noncoast,below,down,,,,,8/18/2012,0,,,,,,,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,Not in Capture File - G.Hill fish,389.1356812
392,2010-Kup-KR26,P5A5,Golden5A05,Kup,Kup.a,Kuparuk,2010,Kup,26.000000000000000,166251344,adult,AG,Kup,SNP_Selection,68.995949999999993,-149.752829999999989,noncoast,above,down,,34.5,347.4,,6/28/2010,0,18.4,18.4,6/28/2010,6/28/2010,0,1,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,Long Distance Migrants,389.1356812
393,2014-OksLCS-006,P5A6,Golden5A06,OksLCS,OksHW.a,Sagavanirktok,2014,OksLCS,6.000000000000000,,adult,AG,Oks,SNP_Selection,68.605671000000001,-149.198055000000011,noncoast,above,up,,37.6,475.2,F,7/9/2014,1,,,,,,,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,858.2000122
394,2015-UZ-005,P5A7,Golden5A07,UZ,OksHW.a,Sagavanirktok,2015,UZ,5.000000000000000,174440679,adult,AG,Oks,SNP_Selection,68.613990999999999,-149.198928999999993,noncoast,above,up,,35.5,366,,5/24/2015,0,1.2,1.2,5/24/2015,5/24/2015,0,1,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,850.7001953
395,2015-UZ-021,P5A8,Golden5A08,UZ,OksHW.a,Sagavanirktok,2015,UZ,21.000000000000000,174440688,adult,AG,Oks,SNP_Selection,68.613990999999999,-149.198928999999993,noncoast,above,up,,34.8,324.1,,5/28/2015,0,1.2,1.2,5/28/2015,5/28/2015,0,1,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,850.7001953
396,2016-OKS3-003,P5A9,Golden5A09,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,3.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,5/31/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
397,2012-KUS-9,P5B1,Golden5B01,KUS,Kup.a,Kuparuk,2012,KUS,9.000000000000000,,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,26.1,142.1,,5/14/2012,1,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
398,2016-OKS3-023,P5B10,Golden5B10,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,23.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,5/31/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
399,2016-OKS3-057,P5B11,Golden5B11,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,57.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,6/2/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
400,2012-LSag-09,P5B12,Golden5B12,LSag,OksSag.a,Sagavanirktok,2012,LSag,9.000000000000000,,adult,AG,Sag,SNP_Selection,68.866113999999996,-148.838931000000002,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,"Not in 2012 data notebook - G.Hill fish; Also, might consider calling these ""down"" for H3 instead of ""lower"" due to proximity to Oks3",409.0000000
401,2012-KUS-18,P5B2,Golden5B02,KUS,Kup.a,Kuparuk,2012,KUS,18.000000000000000,,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,29.2,187.1,,5/14/2012,1,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
402,2010-LTER-KR11,P5B3,Golden5B03,LTER,Kup.a,Kuparuk,2010,LTER,11.000000000000000,166251080,adult,AG,Kup,SNP_Selection,68.644797999999994,-149.403977999999995,noncoast,above,down,,26.7,171.1,,6/25/2010,1,18.4,18.4,6/25/2010,6/25/2010,0,1,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,LTER Reach,740.3602295
403,2012-LKup-005,P5B4,Golden5B04,LKup,Lkup.a,Kuparuk,2012,LKup,5.000000000000000,,adult,AG,Kup,SNP_Selection,68.995949999999993,-149.752829999999989,noncoast,below,down,,,,,8/18/2012,0,,,,,,,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,Not in Capture File - G.Hill fish,389.1356812
404,2010-Kup-KR28,P5B5,Golden5B05,Kup,Kup.a,Kuparuk,2010,Kup,28.000000000000000,166251342,adult,AG,Kup,SNP_Selection,68.995949999999993,-149.752829999999989,noncoast,above,down,,32.9,291.8,,6/28/2010,0,18.4,18.4,6/28/2010,6/28/2010,0,1,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,Long Distance Migrants,389.1356812
405,2014-OksLCS-007,P5B6,Golden5B06,OksLCS,OksHW.a,Sagavanirktok,2014,OksLCS,7.000000000000000,,adult,AG,Oks,SNP_Selection,68.605671000000001,-149.198055000000011,noncoast,above,up,,32,297.8,M,7/9/2014,1,,,,,,,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,858.2000122
406,2015-UZ-006,P5B7,Golden5B07,UZ,OksHW.a,Sagavanirktok,2015,UZ,6.000000000000000,174440680,adult,AG,Oks,SNP_Selection,68.613990999999999,-149.198928999999993,noncoast,above,up,,32.4,297,,5/24/2015,0,1.2,1.2,5/24/2015,6/9/2018,1112,4,short,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,850.7001953
407,2015-UZ-022,P5B8,Golden5B08,UZ,OksHW.a,Sagavanirktok,2015,UZ,22.000000000000000,174440689,adult,AG,Oks,SNP_Selection,68.613990999999999,-149.198928999999993,noncoast,above,up,,31.5,233.1,,5/28/2015,0,1.2,1.2,5/28/2015,5/28/2015,0,1,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,850.7001953
408,2016-OKS3-005,P5B9,Golden5B09,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,5.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,5/31/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
409,2012-KUS-10,P5C1,Golden5C01,KUS,Kup.a,Kuparuk,2012,KUS,10.000000000000000,174441192,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,38.5,512.9,,5/14/2012,1,7,18.4,8/10/2011,5/14/2012,278,2,long,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
410,2016-OKS3-024,P5C10,Golden5C10,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,24.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,5/31/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
411,2012-LSag-01,P5C11,Golden5C11,LSag,OksSag.a,Sagavanirktok,2012,LSag,1.000000000000000,,adult,AG,Sag,SNP_Selection,68.866113999999996,-148.838931000000002,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,"Not in 2012 data notebook - G.Hill fish; Also, might consider calling these ""down"" for H3 instead of ""lower"" due to proximity to Oks3",409.0000000
412,2012-LSag-10,P5C12,Golden5C12,LSag,OksSag.a,Sagavanirktok,2012,LSag,10.000000000000000,,adult,AG,Sag,SNP_Selection,68.866113999999996,-148.838931000000002,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,"Not in 2012 data notebook - G.Hill fish; Also, might consider calling these ""down"" for H3 instead of ""lower"" due to proximity to Oks3",409.0000000
413,2012-KUS-19,P5C2,Golden5C02,KUS,Kup.a,Kuparuk,2012,KUS,19.000000000000000,,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,39,490.1,,5/14/2012,1,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
414,2010-LTER-KR13,P5C3,Golden5C03,LTER,Kup.a,Kuparuk,2010,LTER,13.000000000000000,166251079,adult,AG,Kup,SNP_Selection,68.644797999999994,-149.403977999999995,noncoast,above,down,,38.5,469.8,,6/25/2010,1,18.4,18.4,6/25/2010,6/25/2010,0,1,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,LTER Reach,740.3602295
415,2012-LKup-006,P5C4,Golden5C04,LKup,Lkup.a,Kuparuk,2012,LKup,6.000000000000000,,adult,AG,Kup,SNP_Selection,68.995949999999993,-149.752829999999989,noncoast,below,down,,,,,8/18/2012,0,,,,,,,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,Not in Capture File - G.Hill fish,389.1356812
416,2010-Kup-KR31,P5C5,Golden5C05,Kup,Kup.a,Kuparuk,2010,Kup,31.000000000000000,174476556,adult,AG,Kup,SNP_Selection,68.995949999999993,-149.752829999999989,noncoast,above,down,,31.7,254.6,,6/28/2010,0,0,18.4,5/27/2010,7/29/2012,794,6,long,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,Long Distance Migrants,389.1356812
417,2014-OksLCS-008,P5C6,Golden5C06,OksLCS,OksHW.a,Sagavanirktok,2014,OksLCS,8.000000000000000,,adult,AG,Oks,SNP_Selection,68.605671000000001,-149.198055000000011,noncoast,above,up,,38.3,528.3,M,7/9/2014,1,,,,,,,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,858.2000122
418,2015-UZ-007,P5C7,Golden5C07,UZ,OksHW.a,Sagavanirktok,2015,UZ,7.000000000000000,174440681,adult,AG,Oks,SNP_Selection,68.613990999999999,-149.198928999999993,noncoast,above,up,,36,484.6,f,5/24/2015,0,1.2,1.2,5/24/2015,5/24/2015,0,1,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,850.7001953
419,2015-UZ-023,P5C8,Golden5C08,UZ,OksHW.a,Sagavanirktok,2015,UZ,23.000000000000000,174440690,adult,AG,Oks,SNP_Selection,68.613990999999999,-149.198928999999993,noncoast,above,up,,27.2,166.2,,5/28/2015,0,1.2,1.2,5/28/2015,6/23/2018,1122,2,short,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,850.7001953
420,2016-OKS3-007,P5C9,Golden5C09,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,7.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,5/31/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
421,2012-KUS-12,P5D1,Golden5D01,KUS,Kup.a,Kuparuk,2012,KUS,12.000000000000000,,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,37.7,466.1,,5/14/2012,1,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
422,2016-OKS3-027,P5D10,Golden5D10,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,27.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,5/31/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
423,2012-LSag-02,P5D11,Golden5D11,LSag,OksSag.a,Sagavanirktok,2012,LSag,2.000000000000000,,adult,AG,Sag,SNP_Selection,68.866113999999996,-148.838931000000002,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,"Not in 2012 data notebook - G.Hill fish; Also, might consider calling these ""down"" for H3 instead of ""lower"" due to proximity to Oks3",409.0000000
424,2011-TL-S3-30,P5D12,Golden5D12,Toolik-S3,Kup.a,Kuparuk,2011,Toolik-S3,30.000000000000000,157361583,adult,AG,Kup,SNP_Selection,68.628770000000003,-149.624480000000005,noncoast,above,up,,,,,,,63.7,63.7,7/24/2011,7/24/2011,0,1,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,Toolik - Lake S3,716.5000000
425,2012-KUS-20,P5D2,Golden5D02,KUS,Kup.a,Kuparuk,2012,KUS,20.000000000000000,174441262,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,28.2,179,,5/14/2012,1,7,21.7,8/2/2011,5/14/2012,286,3,long,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
426,2010-LTER-KR17,P5D3,Golden5D03,LTER,Kup.a,Kuparuk,2010,LTER,17.000000000000000,166251075,adult,AG,Kup,SNP_Selection,68.644797999999994,-149.403977999999995,noncoast,above,down,,30.8,240.5,,6/25/2010,0,18.4,18.4,6/25/2010,6/25/2010,0,1,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,LTER Reach,740.3602295
427,2012-LKup-007,P5D4,Golden5D04,LKup,Lkup.a,Kuparuk,2012,LKup,7.000000000000000,,adult,AG,Kup,SNP_Selection,68.995949999999993,-149.752829999999989,noncoast,below,down,,,,,8/18/2012,0,,,,,,,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,Not in Capture File - G.Hill fish,389.1356812
428,2014-OksLCS-001,P5D5,Golden5D05,OksLCS,OksHW.a,Sagavanirktok,2014,OksLCS,1.000000000000000,,adult,AG,Oks,SNP_Selection,68.605671000000001,-149.198055000000011,noncoast,above,up,,28.7,212.2,M,7/9/2014,1,,,,,,,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,858.2000122
429,2014-OksLCS-009-2,P5D6,Golden5D06,OksLCS,OksHW.a,Sagavanirktok,2014,OksLCS,9.000000000000000,,adult,AG,Oks,SNP_Selection,68.605671000000001,-149.198055000000011,noncoast,above,up,,30.6,288.8,F,7/9/2014,1,,,,,,,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,Use LCS09-2,858.2000122
430,2015-UZ-008,P5D7,Golden5D07,UZ,OksHW.a,Sagavanirktok,2015,UZ,8.000000000000000,1.13E+18,adult,AG,Oks,SNP_Selection,68.613990999999999,-149.198928999999993,noncoast,above,up,,18.9,45.5,,5/25/2015,0,,,,,,,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,850.7001953
431,2011-OksBH-OKSW028,P5D8,Golden5D08,Oks2,OksSag.a,Sagavanirktok,2011,OksBH,28.000000000000000,166251098,adult,AG,Oks,SNP_Selection,68.764232000000007,-148.904291999999998,noncoast,above,down,,30.3,215,,6/2/2011,1,28.3,28.3,6/2/2011,6/2/2011,0,1,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,Oks Bunny Haven - approximate location,505.0290833
432,2016-OKS3-008,P5D9,Golden5D09,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,8.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,5/31/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
433,2012-KUS-13,P5E1,Golden5E01,KUS,Kup.a,Kuparuk,2012,KUS,13.000000000000000,,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,22.1,82.2,,5/14/2012,1,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
434,2016-OKS3-037,P5E10,Golden5E10,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,37.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,6/1/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
435,2012-LSag-03,P5E11,Golden5E11,LSag,OksSag.a,Sagavanirktok,2012,LSag,3.000000000000000,,adult,AG,Sag,SNP_Selection,68.866113999999996,-148.838931000000002,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,"Not in 2012 data notebook - G.Hill fish; Also, might consider calling these ""down"" for H3 instead of ""lower"" due to proximity to Oks3",409.0000000
436,2015-TL-036,P5E12,Golden5E12,Toolik,Kup.a,Kuparuk,2015,Toolik-TOAS,36.000000000000000,177352174,adult,AG,Kup,SNP_Selection,68.734727000000007,-149.639792000000000,noncoast,above,down,,,,,8/18/2015,0,0,50.3,8/18/2015,9/2/2019,1476,7,long,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,GCL to Toolik Outlet aufies spring - TOAS1,614.5000000
437,2012-KUS-21,P5E2,Golden5E02,KUS,Kup.a,Kuparuk,2012,KUS,21.000000000000000,,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,28,176.4,,5/14/2012,1,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
438,2010-LTER-KR25,P5E3,Golden5E03,LTER,Kup.a,Kuparuk,2010,LTER,25.000000000000000,,adult,AG,Kup,SNP_Selection,68.644797999999994,-149.403977999999995,noncoast,above,down,,25.7,130.3,,6/25/2010,1,,,,,,,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,LTER Reach,740.3602295
439,2012-LKup-008,P5E4,Golden5E04,LKup,Lkup.a,Kuparuk,2012,LKup,8.000000000000000,,adult,AG,Kup,SNP_Selection,68.995949999999993,-149.752829999999989,noncoast,below,down,,,,,8/18/2012,0,,,,,,,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,Not in Capture File - G.Hill fish,389.1356812
440,2014-OksLCS-002,P5E5,Golden5E05,OksLCS,OksHW.a,Sagavanirktok,2014,OksLCS,2.000000000000000,,adult,AG,Oks,SNP_Selection,68.605671000000001,-149.198055000000011,noncoast,above,up,,37.1,481.1,M,7/9/2014,1,,,,,,,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,858.2000122
441,2014-OksLCS-010,P5E6,Golden5E06,OksLCS,OksHW.a,Sagavanirktok,2014,OksLCS,10.000000000000000,,adult,AG,Oks,SNP_Selection,68.605671000000001,-149.198055000000011,noncoast,above,up,,38.1,497.2,M,7/9/2014,1,,,,,,,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,858.2000122
442,2015-UZ-014,P5E7,Golden5E07,UZ,OksHW.a,Sagavanirktok,2015,UZ,14.000000000000000,174440684,adult,AG,Oks,SNP_Selection,68.613990999999999,-149.198928999999993,noncoast,above,up,,31.3,237.3,,5/28/2015,0,1.2,1.2,5/28/2015,5/28/2015,0,1,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,850.7001953
443,2016-OksSag-OX023,P5E8,Golden5E08,OksSag,OksSag.a,Sagavanirktok,2016,OksSag,23.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,37.2,379.3,,7/4/2016,0,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
444,2016-OKS3-013,P5E9,Golden5E09,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,13.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,5/31/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
445,2012-KUS-14,P5F1,Golden5F01,KUS,Kup.a,Kuparuk,2012,KUS,14.000000000000000,,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,15.9,27.8,,5/14/2012,1,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
